date,open,high,low,close,volume,average,barCount
2024-06-04 10:10:00-04:00,1.086625,1.08692,1.086315,1.08686,-1.0,-1.0,-1
2024-06-04 10:15:00-04:00,1.08686,1.087125,1.08649,1.086865,-1.0,-1.0,-1
2024-06-04 10:20:00-04:00,1.086865,1.087175,1.08651,1.086525,-1.0,-1.0,-1
2024-06-04 10:25:00-04:00,1.086525,1.087045,1.086525,1.08703,-1.0,-1.0,-1
2024-06-04 10:30:00-04:00,1.08703,1.087215,1.08686,1.08703,-1.0,-1.0,-1
2024-06-04 10:35:00-04:00,1.08703,1.087335,1.08677,1.087325,-1.0,-1.0,-1
2024-06-04 10:40:00-04:00,1.087325,1.087625,1.08728,1.08735,-1.0,-1.0,-1
2024-06-04 10:45:00-04:00,1.08735,1.087535,1.0873,1.08748,-1.0,-1.0,-1
2024-06-04 10:50:00-04:00,1.08748,1.087925,1.08748,1.087925,-1.0,-1.0,-1
2024-06-04 10:55:00-04:00,1.087925,1.088215,1.08783,1.088025,-1.0,-1.0,-1
2024-06-04 11:00:00-04:00,1.088025,1.088255,1.08774,1.08822,-1.0,-1.0,-1
2024-06-04 11:05:00-04:00,1.08822,1.08827,1.087815,1.088,-1.0,-1.0,-1
2024-06-04 11:10:00-04:00,1.088,1.088035,1.087535,1.087565,-1.0,-1.0,-1
2024-06-04 11:15:00-04:00,1.087565,1.087845,1.0875,1.087785,-1.0,-1.0,-1
2024-06-04 11:20:00-04:00,1.087785,1.08836,1.087785,1.088085,-1.0,-1.0,-1
2024-06-04 11:25:00-04:00,1.088085,1.088205,1.087935,1.088175,-1.0,-1.0,-1
2024-06-04 11:30:00-04:00,1.088175,1.088325,1.08791,1.08791,-1.0,-1.0,-1
2024-06-04 11:35:00-04:00,1.08791,1.088115,1.087765,1.087765,-1.0,-1.0,-1
2024-06-04 11:40:00-04:00,1.087765,1.08814,1.08776,1.088085,-1.0,-1.0,-1
2024-06-04 11:45:00-04:00,1.088085,1.088115,1.08787,1.08791,-1.0,-1.0,-1
2024-06-04 11:50:00-04:00,1.08791,1.088175,1.08782,1.088,-1.0,-1.0,-1
2024-06-04 11:55:00-04:00,1.088,1.088,1.087755,1.087765,-1.0,-1.0,-1
2024-06-04 12:00:00-04:00,1.087765,1.08801,1.08774,1.08797,-1.0,-1.0,-1
2024-06-04 12:05:00-04:00,1.08797,1.087985,1.08778,1.08796,-1.0,-1.0,-1
2024-06-04 12:10:00-04:00,1.08796,1.088175,1.08786,1.088175,-1.0,-1.0,-1
2024-06-04 12:15:00-04:00,1.088175,1.088245,1.08801,1.08823,-1.0,-1.0,-1
2024-06-04 12:20:00-04:00,1.08823,1.088295,1.088025,1.088105,-1.0,-1.0,-1
2024-06-04 12:25:00-04:00,1.088105,1.088295,1.088105,1.088245,-1.0,-1.0,-1
2024-06-04 12:30:00-04:00,1.088245,1.088345,1.088205,1.08829,-1.0,-1.0,-1
2024-06-04 12:35:00-04:00,1.08829,1.08833,1.08782,1.08788,-1.0,-1.0,-1
2024-06-04 12:40:00-04:00,1.08788,1.08818,1.08782,1.08818,-1.0,-1.0,-1
2024-06-04 12:45:00-04:00,1.08818,1.08835,1.08818,1.08826,-1.0,-1.0,-1
2024-06-04 12:50:00-04:00,1.08826,1.088275,1.087885,1.088095,-1.0,-1.0,-1
2024-06-04 12:55:00-04:00,1.088095,1.08815,1.087985,1.08803,-1.0,-1.0,-1
2024-06-04 13:00:00-04:00,1.08803,1.088075,1.087905,1.08795,-1.0,-1.0,-1
2024-06-04 13:05:00-04:00,1.08795,1.08802,1.087825,1.087995,-1.0,-1.0,-1
2024-06-04 13:10:00-04:00,1.087995,1.088145,1.087915,1.08802,-1.0,-1.0,-1
2024-06-04 13:15:00-04:00,1.08802,1.08814,1.08791,1.088075,-1.0,-1.0,-1
2024-06-04 13:20:00-04:00,1.088075,1.088175,1.087985,1.088055,-1.0,-1.0,-1
2024-06-04 13:25:00-04:00,1.088055,1.088305,1.087935,1.088305,-1.0,-1.0,-1
2024-06-04 13:30:00-04:00,1.088305,1.08842,1.08826,1.08831,-1.0,-1.0,-1
2024-06-04 13:35:00-04:00,1.08831,1.08843,1.08814,1.08842,-1.0,-1.0,-1
2024-06-04 13:40:00-04:00,1.08842,1.08853,1.08841,1.08846,-1.0,-1.0,-1
2024-06-04 13:45:00-04:00,1.08846,1.08872,1.088435,1.08868,-1.0,-1.0,-1
2024-06-04 13:50:00-04:00,1.08868,1.088765,1.08843,1.088445,-1.0,-1.0,-1
2024-06-04 13:55:00-04:00,1.088445,1.08849,1.088185,1.088335,-1.0,-1.0,-1
2024-06-04 14:00:00-04:00,1.088335,1.088335,1.088025,1.08823,-1.0,-1.0,-1
2024-06-04 14:05:00-04:00,1.08823,1.08838,1.088175,1.088275,-1.0,-1.0,-1
2024-06-04 14:10:00-04:00,1.088275,1.088415,1.088215,1.088275,-1.0,-1.0,-1
2024-06-04 14:15:00-04:00,1.088275,1.088485,1.088265,1.088335,-1.0,-1.0,-1
2024-06-04 14:20:00-04:00,1.088335,1.088665,1.08833,1.088495,-1.0,-1.0,-1
2024-06-04 14:25:00-04:00,1.088495,1.088525,1.088265,1.088415,-1.0,-1.0,-1
2024-06-04 14:30:00-04:00,1.088415,1.08847,1.08826,1.08832,-1.0,-1.0,-1
2024-06-04 14:35:00-04:00,1.08832,1.088365,1.0882,1.088315,-1.0,-1.0,-1
2024-06-04 14:40:00-04:00,1.088315,1.088375,1.088205,1.08837,-1.0,-1.0,-1
2024-06-04 14:45:00-04:00,1.08837,1.08848,1.08835,1.08844,-1.0,-1.0,-1
2024-06-04 14:50:00-04:00,1.08844,1.08852,1.08826,1.08831,-1.0,-1.0,-1
2024-06-04 14:55:00-04:00,1.08831,1.088315,1.08817,1.088225,-1.0,-1.0,-1
2024-06-04 15:00:00-04:00,1.088225,1.088235,1.08791,1.087965,-1.0,-1.0,-1
2024-06-04 15:05:00-04:00,1.087965,1.088055,1.08786,1.08797,-1.0,-1.0,-1
2024-06-04 15:10:00-04:00,1.08797,1.08812,1.087965,1.08801,-1.0,-1.0,-1
2024-06-04 15:15:00-04:00,1.08801,1.08817,1.087965,1.088125,-1.0,-1.0,-1
2024-06-04 15:20:00-04:00,1.088125,1.088265,1.08811,1.08818,-1.0,-1.0,-1
2024-06-04 15:25:00-04:00,1.08818,1.08818,1.08802,1.08809,-1.0,-1.0,-1
2024-06-04 15:30:00-04:00,1.08809,1.08812,1.087925,1.088055,-1.0,-1.0,-1
2024-06-04 15:35:00-04:00,1.088055,1.088125,1.08796,1.08805,-1.0,-1.0,-1
2024-06-04 15:40:00-04:00,1.08805,1.088225,1.08805,1.088165,-1.0,-1.0,-1
2024-06-04 15:45:00-04:00,1.088165,1.08826,1.08807,1.08807,-1.0,-1.0,-1
2024-06-04 15:50:00-04:00,1.08807,1.088225,1.088065,1.088195,-1.0,-1.0,-1
2024-06-04 15:55:00-04:00,1.088195,1.08823,1.08807,1.088095,-1.0,-1.0,-1
2024-06-04 16:00:00-04:00,1.088095,1.088105,1.08794,1.088075,-1.0,-1.0,-1
2024-06-04 16:05:00-04:00,1.088075,1.088075,1.087965,1.08802,-1.0,-1.0,-1
2024-06-04 16:10:00-04:00,1.08802,1.088085,1.088015,1.08803,-1.0,-1.0,-1
2024-06-04 16:15:00-04:00,1.08803,1.08804,1.088015,1.088025,-1.0,-1.0,-1
2024-06-04 16:20:00-04:00,1.088025,1.088055,1.087985,1.087995,-1.0,-1.0,-1
2024-06-04 16:25:00-04:00,1.087995,1.088005,1.087915,1.087915,-1.0,-1.0,-1
2024-06-04 16:30:00-04:00,1.087915,1.08794,1.087905,1.087905,-1.0,-1.0,-1
2024-06-04 16:35:00-04:00,1.087905,1.087925,1.08787,1.087885,-1.0,-1.0,-1
2024-06-04 16:40:00-04:00,1.087885,1.087885,1.087855,1.08787,-1.0,-1.0,-1
2024-06-04 16:45:00-04:00,1.08787,1.087945,1.087865,1.08792,-1.0,-1.0,-1
2024-06-04 16:50:00-04:00,1.08792,1.087925,1.087835,1.08788,-1.0,-1.0,-1
2024-06-04 16:55:00-04:00,1.08788,1.08794,1.08783,1.087915,-1.0,-1.0,-1
2024-06-04 17:15:00-04:00,1.08808,1.088095,1.088035,1.088045,-1.0,-1.0,-1
2024-06-04 17:20:00-04:00,1.088045,1.088115,1.088035,1.088095,-1.0,-1.0,-1
2024-06-04 17:25:00-04:00,1.088095,1.088125,1.088065,1.088095,-1.0,-1.0,-1
2024-06-04 17:30:00-04:00,1.088095,1.08811,1.08807,1.088105,-1.0,-1.0,-1
2024-06-04 17:35:00-04:00,1.088105,1.088115,1.087905,1.08798,-1.0,-1.0,-1
2024-06-04 17:40:00-04:00,1.08798,1.08798,1.087825,1.087855,-1.0,-1.0,-1
2024-06-04 17:45:00-04:00,1.087855,1.088015,1.08785,1.087975,-1.0,-1.0,-1
2024-06-04 17:50:00-04:00,1.087975,1.088005,1.087845,1.087955,-1.0,-1.0,-1
2024-06-04 17:55:00-04:00,1.087955,1.08801,1.0879,1.08797,-1.0,-1.0,-1
2024-06-04 18:00:00-04:00,1.08797,1.08799,1.087835,1.08798,-1.0,-1.0,-1
2024-06-04 18:05:00-04:00,1.08798,1.08798,1.087865,1.087895,-1.0,-1.0,-1
2024-06-04 18:10:00-04:00,1.087895,1.087915,1.08787,1.087905,-1.0,-1.0,-1
2024-06-04 18:15:00-04:00,1.087905,1.08792,1.087905,1.08791,-1.0,-1.0,-1
2024-06-04 18:20:00-04:00,1.08791,1.08801,1.08791,1.08801,-1.0,-1.0,-1
2024-06-04 18:25:00-04:00,1.08801,1.08802,1.087995,1.087995,-1.0,-1.0,-1
2024-06-04 18:30:00-04:00,1.087995,1.088,1.08796,1.087965,-1.0,-1.0,-1
2024-06-04 18:35:00-04:00,1.087965,1.087965,1.08795,1.08796,-1.0,-1.0,-1
2024-06-04 18:40:00-04:00,1.08796,1.087965,1.0879,1.0879,-1.0,-1.0,-1
2024-06-04 18:45:00-04:00,1.0879,1.087925,1.0879,1.087915,-1.0,-1.0,-1
2024-06-04 18:50:00-04:00,1.087915,1.087935,1.087905,1.08791,-1.0,-1.0,-1
2024-06-04 18:55:00-04:00,1.08791,1.08797,1.08791,1.08797,-1.0,-1.0,-1
2024-06-04 19:00:00-04:00,1.08797,1.08802,1.087955,1.08802,-1.0,-1.0,-1
2024-06-04 19:05:00-04:00,1.08802,1.088115,1.08801,1.08806,-1.0,-1.0,-1
2024-06-04 19:10:00-04:00,1.08806,1.08812,1.08806,1.08812,-1.0,-1.0,-1
2024-06-04 19:15:00-04:00,1.08812,1.088155,1.088115,1.088125,-1.0,-1.0,-1
